" 353.3561449","-2.403291E-03","     11962","8.6284062E+03","4.1901150E+00","1.2855933E+03","5.5280769E-01","1.0127898E+04","5.9123735E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01058","6.8848417E-04","  53.87324","6.8946794E-04","-9.0418532E-02","-2.2628199E-01"
" 353.3765778","-2.403995E-03","     11963","8.6281074E+03","4.1902108E+00","1.2845347E+03","5.5281383E-01","1.0127950E+04","5.9115267E+00","0000000000000128","NULL","NULL","NULL","NULL","  74.01110","6.8852451E-04","  53.87415","6.8945892E-04","-9.0382099E-02","-2.2645465E-01"
" 353.3970107","-2.404697E-03","     11964","8.6326523E+03","4.1903067E+00","1.2862306E+03","5.5281997E-01","1.0134197E+04","5.9131532E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01130","6.8851415E-04","  53.87463","6.8942225E-04","-9.0316407E-02","-2.2634320E-01"
" 353.4174437","-2.405400E-03","     11965","8.6222676E+03","4.1904025E+00","1.2861184E+03","5.5282605E-01","1.0119543E+04","5.9126329E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01045","6.8857288E-04","  53.87420","6.8950484E-04","-8.9988112E-02","-2.2624643E-01"
" 353.4378765","-2.406103E-03","     11966","8.6277246E+03","4.1904984E+00","1.2926821E+03","5.5283219E-01","1.0127150E+04","5.9129443E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01207","6.8875984E-04","  53.87512","6.8963639E-04","-9.0272069E-02","-2.2630395E-01"
" 353.4583094","-2.406805E-03","     11967","8.6284033E+03","4.1905942E+00","1.2861068E+03","5.5283833E-01","1.0128439E+04","5.9136524E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01134","6.8868691E-04","  53.87366","6.8963750E-04","-9.0420790E-02","-2.2586367E-01"
" 353.4787424","-2.407506E-03","     11968","8.6195889E+03","4.1906900E+00","1.2867917E+03","5.5284441E-01","1.0115767E+04","5.9141936E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01040","6.8993756E-04","  53.87405","6.9087406E-04","-9.0211675E-02","-2.2582121E-01"
" 353.4991752","-2.408208E-03","     11969","8.6171484E+03","4.1907859E+00","1.2887850E+03","5.5285054E-01","1.0112900E+04","5.9140048E+00","0000000000000128","NULL","NULL","NULL","NULL","  74.01267","6.8922743E-04","  53.87247","6.9022743E-04","-9.0008140E-02","-2.2603145E-01"
" 353.5196081","-2.408909E-03","     11970","8.6242871E+03","4.1908817E+00","1.2840736E+03","5.5285662E-01","1.0122699E+04","5.9112873E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01152","6.8803295E-04","  53.87442","6.8893930E-04","-8.9725748E-02","-2.2563480E-01"
" 353.5400410","-2.409610E-03","     11971","8.6222266E+03","4.1909776E+00","1.2880254E+03","5.5286276E-01","1.0119326E+04","5.9121547E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01014","6.8927166E-04","  53.87400","6.9020572E-04","-8.9886814E-02","-2.2568025E-01"
